web-scraper-order,web-scraper-start-url,Date,Open,Close*
"1615855188-1328","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 29, 2020","2,415.94","2,442.37"
"1615855188-1256","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 10, 2020","3,307.22","3,175.11"
"1615855188-1423","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 13, 2020","1,891.31","1,891.30"
"1615855188-1277","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 11, 2020","3,113.20","3,080.67"
"1615855188-1191","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 11, 2020","3,096.66","3,116.42"
"1615855188-1194","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 08, 2020","3,158.90","3,177.29"
"1615855188-1296","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 15, 2020","3,080.23","3,008.87"
"1615855188-1382","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 12, 2020","1,721.98","1,676.61"
"1615855188-1135","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 05, 2021","3,005.00","3,000.46"
"1615855188-1306","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 30, 2020","2,685.07","2,758.82"
"1615855188-1285","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 30, 2020","3,014.00","3,051.88"
"1615855188-1201","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 27, 2020","3,211.26","3,195.34"
"1615855188-1198","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 02, 2020","3,221.65","3,203.53"
"1615855188-1318","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 12, 2020","2,601.21","2,545.02"
"1615855188-1299","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 10, 2020","3,191.76","3,200.00"
"1615855188-1250","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 18, 2020","3,031.74","2,954.91"
"1615855188-1180","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 29, 2020","3,309.94","3,322.00"
"1615855188-1275","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 13, 2020","3,182.99","3,161.02"
"1615855188-1286","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 29, 2020","3,030.99","3,033.53"
"1615855188-1182","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 24, 2020","3,193.90","3,172.69"
"1615855188-1413","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 28, 2020","1,840.50","1,853.25"
"1615855188-1363","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 08, 2020","2,021.00","2,043.00"
"1615855188-1407","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 05, 2020","2,071.02","2,039.87"
"1615855188-1197","https://finance.yahoo.com/quote/AMZN/history?period1=1577836800&period2=1615766400&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 03, 2020","3,205.46","3,186.73"
